id_muni2020,year,name_muni2020,pop_total,pop_age20_39,pop_ageunknown
23232,1980,愛知県 愛西市,31292,9699,NA
23233,1980,愛知県 清須市,30229,9859,NA
23234,1980,愛知県 北名古屋市,34567,12318,2
23235,1980,愛知県 弥富市,18370,5893,NA
23236,1980,愛知県 みよし市,13289,4576,NA
23237,1980,愛知県 あま市,35057,11865,NA
23238,1980,愛知県 長久手市,9084,3307,4
23302,1980,愛知県 愛知郡 東郷町,11004,3715,NA
23342,1980,愛知県 西春日井郡 豊山町,6761,2400,NA
23361,1980,愛知県 丹羽郡 大口町,8037,2609,NA
23362,1980,愛知県 丹羽郡 扶桑町,13957,4323,NA
23424,1980,愛知県 海部郡 大治町,9844,3446,NA
23425,1980,愛知県 海部郡 蟹江町,15606,5311,4
23427,1980,愛知県 海部郡 飛島村,2281,675,NA
23441,1980,愛知県 知多郡 阿久比町,10595,3278,NA
23442,1980,愛知県 知多郡 東浦町,18107,5884,NA
23445,1980,愛知県 知多郡 南知多町,13814,3658,NA
23446,1980,愛知県 知多郡 美浜町,10649,3039,NA
23447,1980,愛知県 知多郡 武豊町,16668,5523,NA
23501,1980,愛知県 額田郡 幸田町,13212,4315,NA
23561,1980,愛知県 北設楽郡 設楽町,4900,925,NA
23562,1980,愛知県 北設楽郡 東栄町,3298,606,NA
23563,1980,愛知県 北設楽郡 豊根村,1089,207,NA
24201,1980,三重県 津市,135996,39055,NA
24202,1980,三重県 四日市市,137276,42048,NA
24203,1980,三重県 伊勢市,72288,20571,NA
24204,1980,三重県 松阪市,79941,22412,NA
24205,1980,三重県 桑名市,56314,16851,NA
24207,1980,三重県 鈴鹿市,77425,24842,18
24208,1980,三重県 名張市,22945,6996,NA
24209,1980,三重県 尾鷲市,16395,4308,NA
24210,1980,三重県 亀山市,20949,5681,NA
24211,1980,三重県 鳥羽市,14897,3968,NA
24212,1980,三重県 熊野市,14907,3352,NA
24214,1980,三重県 いなべ市,21255,5695,NA
24215,1980,三重県 志摩市,33377,8663,NA
24216,1980,三重県 伊賀市,49532,12519,NA
24303,1980,三重県 桑名郡 木曽岬町,2534,773,NA
24324,1980,三重県 員弁郡 東員町,7801,2574,NA
24341,1980,三重県 三重郡 菰野町,15208,4279,NA
24343,1980,三重県 三重郡 朝日町,3465,1067,NA
24344,1980,三重県 三重郡 川越町,5441,1625,NA
24441,1980,三重県 多気郡 多気町,8370,2027,NA
24442,1980,三重県 多気郡 明和町,10103,2827,NA
24443,1980,三重県 多気郡 大台町,6902,1526,NA
24461,1980,三重県 度会郡 玉城町,6038,1690,NA
24470,1980,三重県 度会郡 度会町,4440,1185,NA
24471,1980,三重県 度会郡 大紀町,7367,1700,NA
24472,1980,三重県 度会郡 南伊勢町,12392,2718,NA
24543,1980,三重県 北牟婁郡 紀北町,13813,3350,NA
24561,1980,三重県 南牟婁郡 御浜町,5623,1188,NA
24562,1980,三重県 南牟婁郡 紀宝町,6364,1670,NA
25201,1980,滋賀県 大津市,116492,37163,NA
25202,1980,滋賀県 彦根市,46257,13546,6
25203,1980,滋賀県 長浜市,62296,16287,NA
25204,1980,滋賀県 近江八幡市,36276,11122,NA
25206,1980,滋賀県 草津市,38239,13244,2
25207,1980,滋賀県 守山市,23719,7809,2
25208,1980,滋賀県 栗東市,18309,6288,3
25209,1980,滋賀県 甲賀市,38362,10544,NA
25210,1980,滋賀県 野洲市,19382,6278,NA
25211,1980,滋賀県 湖南市,15872,5625,NA
25212,1980,滋賀県 高島市,25872,6582,NA
25213,1980,滋賀県 東近江市,50866,14729,NA
25214,1980,滋賀県 米原市,20342,5195,NA
25383,1980,滋賀県 蒲生郡 日野町,11379,2885,NA
25384,1980,滋賀県 蒲生郡 竜王町,4989,1461,NA
25425,1980,滋賀県 愛知郡 愛荘町,8808,2362,NA
25441,1980,滋賀県 犬上郡 豊郷町,3745,1037,NA
25442,1980,滋賀県 犬上郡 甲良町,4762,1288,NA
25443,1980,滋賀県 犬上郡 多賀町,4723,1200,NA
26100,1980,京都府 京都市,755398,242697,NA
26201,1980,京都府 福知山市,42050,10327,NA
26202,1980,京都府 舞鶴市,49769,13133,8
26203,1980,京都府 綾部市,22456,4996,5
26204,1980,京都府 宇治市,76676,25912,1
26205,1980,京都府 宮津市,15526,3648,NA
26206,1980,京都府 亀岡市,34960,11400,5
26207,1980,京都府 城陽市,37588,13265,3
26208,1980,京都府 向日市,25547,9315,2
26209,1980,京都府 長岡京市,35447,12636,10
26210,1980,京都府 八幡市,32578,12876,16
26211,1980,京都府 京田辺市,19950,6609,1
26212,1980,京都府 京丹後市,37916,8551,NA
26213,1980,京都府 南丹市,19882,4737,NA
26214,1980,京都府 木津川市,17593,5202,NA
26303,1980,京都府 乙訓郡 大山崎町,8058,2699,NA
26322,1980,京都府 久世郡 久御山町,8032,2916,NA
26343,1980,京都府 綴喜郡 井手町,4653,1331,NA
26344,1980,京都府 綴喜郡 宇治田原町,3620,979,NA
26364,1980,京都府 相楽郡 笠置町,1315,336,1
26365,1980,京都府 相楽郡 和束町,3197,881,NA
26366,1980,京都府 相楽郡 精華町,7852,2442,NA
26367,1980,京都府 相楽郡 南山城村,1752,402,NA
26407,1980,京都府 船井郡 京丹波町,10216,2201,NA
26463,1980,京都府 与謝郡 伊根町,2116,346,NA
26465,1980,京都府 与謝郡 与謝野町,14818,3452,NA
27100,1980,大阪府 大阪市,1343581,417481,948
27140,1980,大阪府 堺市,422864,147453,NA
27202,1980,大阪府 岸和田市,92677,28588,19
27203,1980,大阪府 豊中市,203776,70887,275
27204,1980,大阪府 池田市,51141,17426,18
27205,1980,大阪府 吹田市,164669,60071,112
27206,1980,大阪府 泉大津市,34389,11302,7
27207,1980,大阪府 高槻市,171025,60334,168
27208,1980,大阪府 貝塚市,41839,12872,1
27209,1980,大阪府 守口市,82971,26769,99
27210,1980,大阪府 枚方市,176569,64956,97
27211,1980,大阪府 茨木市,115178,42847,61
27212,1980,大阪府 八尾市,136631,45298,69
27213,1980,大阪府 泉佐野市,46978,14389,16
27214,1980,大阪府 富田林市,49889,16542,28
27215,1980,大阪府 寝屋川市,126490,46355,58
27216,1980,大阪府 河内長野市,40350,12834,12
27217,1980,大阪府 松原市,68455,22800,8
27218,1980,大阪府 大東市,57611,20307,42
27219,1980,大阪府 和泉市,62955,20450,42
27220,1980,大阪府 箕面市,52503,18799,25
27221,1980,大阪府 柏原市,35014,11816,14
27222,1980,大阪府 羽曳野市,52741,17347,6
27223,1980,大阪府 門真市,68508,24049,184
27224,1980,大阪府 摂津市,38645,13953,36
27225,1980,大阪府 高石市,33643,11461,2
27226,1980,大阪府 藤井寺市,32438,10966,8
27227,1980,大阪府 東大阪市,259748,83969,132
27228,1980,大阪府 泉南市,27548,8882,4
27229,1980,大阪府 四條畷市,25358,8812,22
27230,1980,大阪府 交野市,30814,10562,12
27231,1980,大阪府 大阪狭山市,23877,8763,NA
27232,1980,大阪府 阪南市,21948,7158,17
27301,1980,大阪府 三島郡 島本町,12443,4400,1
27321,1980,大阪府 豊能郡 豊能町,6337,1987,NA
27322,1980,大阪府 豊能郡 能勢町,5225,1382,5
27341,1980,大阪府 泉北郡 忠岡町,9207,2923,NA
27361,1980,大阪府 泉南郡 熊取町,12896,4366,4
27362,1980,大阪府 泉南郡 田尻町,3910,1089,NA
27366,1980,大阪府 泉南郡 岬町,11741,3327,NA
27381,1980,大阪府 南河内郡 太子町,4257,1316,1
27382,1980,大阪府 南河内郡 河南町,6994,2109,1
27383,1980,大阪府 南河内郡 千早赤阪村,3775,1169,NA
28100,1980,兵庫県 神戸市,702361,219053,NA
28201,1980,兵庫県 姫路市,253928,78629,NA
28202,1980,兵庫県 尼崎市,262956,87264,237
28203,1980,兵庫県 明石市,128237,42330,145
28204,1980,兵庫県 西宮市,210263,71918,170
28205,1980,兵庫県 洲本市,28848,7302,NA
28206,1980,兵庫県 芦屋市,42749,14253,4
28207,1980,兵庫県 伊丹市,88586,30832,26
28208,1980,兵庫県 相生市,21245,6215,NA
28209,1980,兵庫県 豊岡市,50148,12535,NA
28210,1980,兵庫県 加古川市,107334,35043,8
28212,1980,兵庫県 赤穂市,26366,7525,5
28213,1980,兵庫県 西脇市,24138,6688,NA
28214,1980,兵庫県 宝塚市,94411,31701,4
28215,1980,兵庫県 三木市,40015,12377,NA
28216,1980,兵庫県 高砂市,42987,14041,1
28217,1980,兵庫県 川西市,66050,20900,3
28218,1980,兵庫県 小野市,22406,6642,NA
28219,1980,兵庫県 三田市,18896,5502,NA
28220,1980,兵庫県 加西市,25980,7252,NA
28221,1980,兵庫県 丹波篠山市,21957,4856,NA
28222,1980,兵庫県 養父市,17630,3868,NA
28223,1980,兵庫県 丹波市,38121,9112,NA
28224,1980,兵庫県 南あわじ市,29697,7332,NA
28225,1980,兵庫県 朝来市,19273,4458,NA
28226,1980,兵庫県 淡路市,30140,6842,NA
28227,1980,兵庫県 宍粟市,25512,6261,NA
28228,1980,兵庫県 加東市,17606,4743,NA
28229,1980,兵庫県 たつの市,41977,12035,NA
28301,1980,兵庫県 川辺郡 猪名川町,5897,1662,NA
28365,1980,兵庫県 多可郡 多可町,13490,3465,NA
28381,1980,兵庫県 加古郡 稲美町,13848,4398,NA
28382,1980,兵庫県 加古郡 播磨町,13329,4579,1
28442,1980,兵庫県 神崎郡 市川町,7807,2074,NA
28443,1980,兵庫県 神崎郡 福崎町,9368,2655,NA
28446,1980,兵庫県 神崎郡 神河町,7484,1803,NA
28464,1980,兵庫県 揖保郡 太子町,13607,4598,NA
28481,1980,兵庫県 赤穂郡 上郡町,9712,2605,NA
28501,1980,兵庫県 佐用郡 佐用町,13006,2800,NA
28585,1980,兵庫県 美方郡 香美町,13837,3065,NA
28586,1980,兵庫県 美方郡 新温泉町,11332,2479,NA
29201,1980,奈良県 奈良市,157638,52876,NA
29202,1980,奈良県 大和高田市,31982,10119,9
29203,1980,奈良県 大和郡山市,41295,13378,39
29204,1980,奈良県 天理市,32790,10240,5
29205,1980,奈良県 橿原市,55143,18561,28
29206,1980,奈良県 桜井市,29185,8538,9
29207,1980,奈良県 五條市,20772,5413,NA
29208,1980,奈良県 御所市,19478,5464,7
29209,1980,奈良県 生駒市,36197,12266,8
29210,1980,奈良県 香芝市,18723,6165,17
29211,1980,奈良県 葛城市,15529,4899,NA
29212,1980,奈良県 宇陀市,21123,5930,NA
29322,1980,奈良県 山辺郡 山添村,2974,720,NA
29342,1980,奈良県 生駒郡 平群町,8687,2744,NA
29343,1980,奈良県 生駒郡 三郷町,9292,2980,2
29344,1980,奈良県 生駒郡 斑鳩町,13212,4240,1
29345,1980,奈良県 生駒郡 安堵町,3296,1059,NA
29361,1980,奈良県 磯城郡 川西町,4850,1502,NA
29362,1980,奈良県 磯城郡 三宅町,4337,1388,NA
29363,1980,奈良県 磯城郡 田原本町,14326,4327,NA
29385,1980,奈良県 宇陀郡 曽爾村,1565,385,NA
29386,1980,奈良県 宇陀郡 御杖村,1758,367,NA
29401,1980,奈良県 高市郡 高取町,4650,1250,NA
29402,1980,奈良県 高市郡 明日香村,3560,1011,NA
29424,1980,奈良県 北葛城郡 上牧町,8299,3163,NA
29425,1980,奈良県 北葛城郡 王寺町,8809,2810,NA
29426,1980,奈良県 北葛城郡 広陵町,9470,2901,NA
29427,1980,奈良県 北葛城郡 河合町,8114,2613,NA
29441,1980,奈良県 吉野郡 吉野町,7875,2008,NA
29442,1980,奈良県 吉野郡 大淀町,8620,2392,NA
29443,1980,奈良県 吉野郡 下市町,6003,1448,NA
29444,1980,奈良県 吉野郡 黒滝村,920,183,NA
29446,1980,奈良県 吉野郡 天川村,1644,371,NA
29447,1980,奈良県 吉野郡 野迫川村,548,101,NA
29449,1980,奈良県 吉野郡 十津川村,3366,612,NA
29450,1980,奈良県 吉野郡 下北山村,946,161,NA
29451,1980,奈良県 吉野郡 上北山村,578,122,NA
29452,1980,奈良県 吉野郡 川上村,2170,455,3
29453,1980,奈良県 吉野郡 東吉野村,2574,567,NA
30201,1980,和歌山県 和歌山市,206234,63456,114
30202,1980,和歌山県 海南市,36527,9765,32
30203,1980,和歌山県 橋本市,27379,7631,NA
30204,1980,和歌山県 有田市,18458,5129,3
30205,1980,和歌山県 御坊市,15439,4033,NA
30206,1980,和歌山県 田辺市,46002,12138,NA
30207,1980,和歌山県 新宮市,22332,5913,NA
30208,1980,和歌山県 紀の川市,32399,8819,NA
30209,1980,和歌山県 岩出市,12390,4078,4
30304,1980,和歌山県 海草郡 紀美野町,8164,1849,NA
30341,1980,和歌山県 伊都郡 かつらぎ町,12625,3228,NA
30343,1980,和歌山県 伊都郡 九度山町,3999,1005,NA
30344,1980,和歌山県 伊都郡 高野町,3342,769,NA
30361,1980,和歌山県 有田郡 湯浅町,8875,2423,NA
30362,1980,和歌山県 有田郡 広川町,4837,1330,NA
30366,1980,和歌山県 有田郡 有田川町,15980,3807,NA
30381,1980,和歌山県 日高郡 美浜町,4735,1208,NA
30382,1980,和歌山県 日高郡 日高町,3689,856,NA
30383,1980,和歌山県 日高郡 由良町,4791,1256,NA
30390,1980,和歌山県 日高郡 印南町,5628,1328,NA
30391,1980,和歌山県 日高郡 みなべ町,8010,1976,NA
30392,1980,和歌山県 日高郡 日高川町,6367,1296,NA
30401,1980,和歌山県 西牟婁郡 白浜町,13846,3512,NA
30404,1980,和歌山県 西牟婁郡 上富田町,6025,1624,1
30406,1980,和歌山県 西牟婁郡 すさみ町,3862,772,NA
30421,1980,和歌山県 東牟婁郡 那智勝浦町,12137,3039,NA
30422,1980,和歌山県 東牟婁郡 太地町,2435,561,NA
30424,1980,和歌山県 東牟婁郡 古座川町,2656,440,NA
30427,1980,和歌山県 東牟婁郡 北山村,419,70,NA
30428,1980,和歌山県 東牟婁郡 串本町,13963,3213,NA
31201,1980,鳥取県 鳥取市,95071,26721,NA
31202,1980,鳥取県 米子市,70855,20883,NA
31203,1980,鳥取県 倉吉市,30396,7997,NA
31204,1980,鳥取県 境港市,19389,5351,21
31302,1980,鳥取県 岩美郡 岩美町,8453,2051,NA
31325,1980,鳥取県 八頭郡 若桜町,3452,758,NA
31328,1980,鳥取県 八頭郡 智頭町,5999,1353,NA
31329,1980,鳥取県 八頭郡 八頭町,10938,2746,NA
31364,1980,鳥取県 東伯郡 三朝町,4619,1017,NA
31370,1980,鳥取県 東伯郡 湯梨浜町,9212,2198,NA
31371,1980,鳥取県 東伯郡 琴浦町,11661,2769,NA
31372,1980,鳥取県 東伯郡 北栄町,8154,2052,NA
31384,1980,鳥取県 西伯郡 日吉津村,1384,361,NA
31386,1980,鳥取県 西伯郡 大山町,11650,2665,NA
31389,1980,鳥取県 西伯郡 南部町,6497,1686,NA
31390,1980,鳥取県 西伯郡 伯耆町,6233,1505,NA
31401,1980,鳥取県 日野郡 日南町,4596,761,NA
31402,1980,鳥取県 日野郡 日野町,3212,688,NA
31403,1980,鳥取県 日野郡 江府町,2504,505,NA
32201,1980,島根県 松江市,100135,28931,NA
32202,1980,島根県 浜田市,37469,8808,NA
32203,1980,島根県 出雲市,86201,22366,NA
32204,1980,島根県 益田市,30668,7636,NA
32205,1980,島根県 大田市,26399,5270,NA
32206,1980,島根県 安来市,25494,6334,NA
32207,1980,島根県 江津市,17357,3680,NA
32209,1980,島根県 雲南市,26205,5754,NA
32343,1980,島根県 仁多郡 奥出雲町,9855,1953,NA
32386,1980,島根県 飯石郡 飯南町,3984,735,NA
32441,1980,島根県 邑智郡 川本町,3247,643,NA
32448,1980,島根県 邑智郡 美郷町,4664,788,NA
32449,1980,島根県 邑智郡 邑南町,8334,1386,NA
32501,1980,島根県 鹿足郡 津和野町,7117,1435,NA
32505,1980,島根県 鹿足郡 吉賀町,4770,974,NA
32525,1980,島根県 隠岐郡 海士町,1876,339,NA
32526,1980,島根県 隠岐郡 西ノ島町,2511,524,NA
32527,1980,島根県 隠岐郡 知夫村,557,96,NA
32528,1980,島根県 隠岐郡 隠岐の島町,10453,2291,NA
33100,1980,岡山県 岡山市,304515,96041,NA
33202,1980,岡山県 倉敷市,220250,69883,NA
33203,1980,岡山県 津山市,55901,14840,NA
33204,1980,岡山県 玉野市,39986,11657,NA
33205,1980,岡山県 笠岡市,32528,7967,NA
33207,1980,岡山県 井原市,26688,6239,NA
33208,1980,岡山県 総社市,29539,8324,NA
33209,1980,岡山県 高梁市,24541,5103,NA
33210,1980,岡山県 新見市,23129,5007,NA
33211,1980,岡山県 備前市,25500,6847,NA
33212,1980,岡山県 瀬戸内市,19722,4972,NA
33213,1980,岡山県 赤磐市,19027,5546,NA
33214,1980,岡山県 真庭市,31546,7064,NA
33215,1980,岡山県 美作市,20208,3998,NA
33216,1980,岡山県 浅口市,20564,5402,NA
33346,1980,岡山県 和気郡 和気町,9994,2536,NA
33423,1980,岡山県 都窪郡 早島町,5738,1654,NA
33445,1980,岡山県 浅口郡 里庄町,4651,1277,NA
33461,1980,岡山県 小田郡 矢掛町,9587,2198,NA
33586,1980,岡山県 真庭郡 新庄村,629,108,NA
33606,1980,岡山県 苫田郡 鏡野町,9118,1913,NA
33622,1980,岡山県 勝田郡 勝央町,5456,1177,NA
33623,1980,岡山県 勝田郡 奈義町,3612,885,NA
33643,1980,岡山県 英田郡 西粟倉村,1010,208,NA
33663,1980,岡山県 久米郡 久米南町,3756,732,NA
33666,1980,岡山県 久米郡 美咲町,10401,2042,NA
33681,1980,岡山県 加賀郡 吉備中央町,7950,1409,NA
34100,1980,広島県 広島市,503035,173686,NA
34202,1980,広島県 呉市,155420,42780,NA
34203,1980,広島県 竹原市,19222,5008,NA
34204,1980,広島県 三原市,56858,15117,NA
34205,1980,広島県 尾道市,94760,24959,NA
34207,1980,広島県 福山市,217525,68088,NA
34208,1980,広島県 府中市,28853,7828,NA
34209,1980,広島県 三次市,33199,7266,NA
34210,1980,広島県 庄原市,28054,5357,NA
34211,1980,広島県 大竹市,18456,5529,1
34212,1980,広島県 東広島市,61957,17633,NA
34213,1980,広島県 廿日市市,39524,11944,NA
34214,1980,広島県 安芸高田市,19305,4059,NA
34215,1980,広島県 江田島市,21417,5162,NA
34302,1980,広島県 安芸郡 府中町,23957,8833,7
34304,1980,広島県 安芸郡 海田町,14878,5337,8
34307,1980,広島県 安芸郡 熊野町,12468,4060,NA
34309,1980,広島県 安芸郡 坂町,6938,1876,NA
34368,1980,広島県 山県郡 安芸太田町,6519,1203,NA
34369,1980,広島県 山県郡 北広島町,12262,2258,NA
34431,1980,広島県 豊田郡 大崎上島町,7898,1576,NA
34462,1980,広島県 世羅郡 世羅町,11662,2241,NA
34545,1980,広島県 神石郡 神石高原町,8188,1323,NA
35201,1980,山口県 下関市,171432,49339,NA
35202,1980,山口県 宇部市,91463,26915,NA
35203,1980,山口県 山口市,90487,25525,NA
35204,1980,山口県 萩市,39800,9551,NA
35206,1980,山口県 防府市,58157,16914,12
35207,1980,山口県 下松市,27982,8507,7
35208,1980,山口県 岩国市,84214,23124,NA
35210,1980,山口県 光市,30056,8861,NA
35211,1980,山口県 長門市,27154,6578,NA
35212,1980,山口県 柳井市,22801,5673,NA
35213,1980,山口県 美祢市,19445,4531,NA
35215,1980,山口県 周南市,84389,26276,NA
35216,1980,山口県 山陽小野田市,36059,10059,NA
35305,1980,山口県 大島郡 周防大島町,17525,2789,NA
35321,1980,山口県 玖珂郡 和木町,3825,1229,NA
35341,1980,山口県 熊毛郡 上関町,3644,625,NA
35343,1980,山口県 熊毛郡 田布施町,8743,2377,NA
35344,1980,山口県 熊毛郡 平生町,7269,1922,NA
35502,1980,山口県 阿武郡 阿武町,3379,634,NA
36201,1980,徳島県 徳島市,130511,41317,128
36202,1980,徳島県 鳴門市,33094,9295,2
36203,1980,徳島県 小松島市,22781,6822,2
36204,1980,徳島県 阿南市,42540,11676,NA
36205,1980,徳島県 吉野川市,25473,6617,NA
36206,1980,徳島県 阿波市,22601,5747,NA
36207,1980,徳島県 美馬市,21537,4908,NA
36208,1980,徳島県 三好市,24640,5252,NA
36301,1980,徳島県 勝浦郡 勝浦町,3951,953,NA
36302,1980,徳島県 勝浦郡 上勝町,1515,261,NA
36321,1980,徳島県 名東郡 佐那河内村,1924,489,NA
36341,1980,徳島県 名西郡 石井町,12779,3610,NA
36342,1980,徳島県 名西郡 神山町,5747,1151,NA
36368,1980,徳島県 那賀郡 那賀町,7396,1575,NA
36383,1980,徳島県 海部郡 牟岐町,4076,911,NA
36387,1980,徳島県 海部郡 美波町,6215,1309,NA
36388,1980,徳島県 海部郡 海陽町,7588,1476,NA
36401,1980,徳島県 板野郡 松茂町,5164,1668,NA
36402,1980,徳島県 板野郡 北島町,8615,2777,NA
36403,1980,徳島県 板野郡 藍住町,10002,3589,NA
36404,1980,徳島県 板野郡 板野町,6956,1974,NA
36405,1980,徳島県 板野郡 上板町,6221,1715,NA
36468,1980,徳島県 美馬郡 つるぎ町,9837,2023,NA
36489,1980,徳島県 三好郡 東みよし町,8104,1812,NA
37201,1980,香川県 高松市,199078,62389,NA
37202,1980,香川県 丸亀市,49440,14173,NA
37203,1980,香川県 坂出市,34410,9502,NA
37204,1980,香川県 善通寺市,19813,5735,2
37205,1980,香川県 観音寺市,36002,9331,NA
37206,1980,香川県 さぬき市,28856,7692,NA
37207,1980,香川県 東かがわ市,22762,6058,NA
37208,1980,香川県 三豊市,40306,9978,NA
37322,1980,香川県 小豆郡 土庄町,11392,2907,NA
37324,1980,香川県 小豆郡 小豆島町,11715,2648,NA
37341,1980,香川県 木田郡 三木町,12793,3439,NA
37364,1980,香川県 香川郡 直島町,2657,711,NA
37386,1980,香川県 綾歌郡 宇多津町,5842,1768,NA
37387,1980,香川県 綾歌郡 綾川町,12411,3161,NA
37403,1980,香川県 仲多度郡 琴平町,7393,1866,12
37404,1980,香川県 仲多度郡 多度津町,12009,3243,NA
37406,1980,香川県 仲多度郡 まんのう町,11881,2697,NA
38201,1980,愛媛県 松山市,230801,75485,NA
38202,1980,愛媛県 今治市,104813,29323,NA
38203,1980,愛媛県 宇和島市,58716,14900,NA
38204,1980,愛媛県 八幡浜市,29622,7551,NA
38205,1980,愛媛県 新居浜市,68484,19823,NA
38206,1980,愛媛県 西条市,59084,15836,NA
38207,1980,愛媛県 大洲市,29743,6909,NA
38210,1980,愛媛県 伊予市,22413,5819,NA
38213,1980,愛媛県 四国中央市,49098,13621,NA
38214,1980,愛媛県 西予市,29562,6245,NA
38215,1980,愛媛県 東温市,14925,4413,NA
38356,1980,愛媛県 越智郡 上島町,6419,1559,NA
38386,1980,愛媛県 上浮穴郡 久万高原町,8494,1590,NA
38401,1980,愛媛県 伊予郡 松前町,14406,4212,NA
38402,1980,愛媛県 伊予郡 砥部町,9322,2744,NA
38422,1980,愛媛県 喜多郡 内子町,13311,2845,NA
38442,1980,愛媛県 西宇和郡 伊方町,9967,1808,NA
38484,1980,愛媛県 北宇和郡 松野町,3080,649,NA
38488,1980,愛媛県 北宇和郡 鬼北町,8176,1713,NA
38506,1980,愛媛県 南宇和郡 愛南町,17684,4482,NA
39201,1980,高知県 高知市,168139,52317,NA
39202,1980,高知県 室戸市,13618,3465,25
39203,1980,高知県 安芸市,13071,3331,NA
39204,1980,高知県 南国市,23043,6276,NA
39205,1980,高知県 土佐市,16318,4440,NA
39206,1980,高知県 須崎市,16197,4284,NA
39208,1980,高知県 宿毛市,13604,3702,NA
39209,1980,高知県 土佐清水市,12890,3018,NA
39210,1980,高知県 四万十市,21232,5477,NA
39211,1980,高知県 香南市,15029,3746,NA
39212,1980,高知県 香美市,17871,4163,NA
39301,1980,高知県 安芸郡 東洋町,2617,534,NA
39302,1980,高知県 安芸郡 奈半利町,2600,564,NA
39303,1980,高知県 安芸郡 田野町,2214,503,NA
39304,1980,高知県 安芸郡 安田町,2301,486,NA
39305,1980,高知県 安芸郡 北川村,981,172,NA
39306,1980,高知県 安芸郡 馬路村,839,207,NA
39307,1980,高知県 安芸郡 芸西村,2489,585,NA
39341,1980,高知県 長岡郡 本山町,3104,684,NA
39344,1980,高知県 長岡郡 大豊町,4933,856,NA
39363,1980,高知県 土佐郡 土佐町,3254,710,NA
39364,1980,高知県 土佐郡 大川村,435,80,NA
39386,1980,高知県 吾川郡 いの町,14633,3769,NA
39387,1980,高知県 吾川郡 仁淀川町,6114,1089,NA
39401,1980,高知県 高岡郡 中土佐町,5654,1185,NA
39402,1980,高知県 高岡郡 佐川町,8327,2006,1
39403,1980,高知県 高岡郡 越知町,4762,1092,NA
39405,1980,高知県 高岡郡 檮原町,2951,625,NA
39410,1980,高知県 高岡郡 日高村,3174,784,NA
39411,1980,高知県 高岡郡 津野町,4510,928,NA
39412,1980,高知県 高岡郡 四万十町,13831,3058,NA
39424,1980,高知県 幡多郡 大月町,4539,936,NA
39427,1980,高知県 幡多郡 三原村,1127,224,NA
39428,1980,高知県 幡多郡 黒潮町,8456,2014,NA
40100,1980,福岡県 北九州市,550911,171782,432
40130,1980,福岡県 福岡市,551823,197027,861
40202,1980,福岡県 大牟田市,87003,23049,17
40203,1980,福岡県 久留米市,145996,45095,NA
40204,1980,福岡県 直方市,32878,9568,NA
40205,1980,福岡県 飯塚市,71462,20934,NA
40206,1980,福岡県 田川市,32211,8632,19
40207,1980,福岡県 柳川市,43037,11921,NA
40210,1980,福岡県 八女市,44547,11300,NA
40211,1980,福岡県 筑後市,21819,6180,NA
40212,1980,福岡県 大川市,25694,7423,NA
40213,1980,福岡県 行橋市,32438,9726,3
40214,1980,福岡県 豊前市,16825,4339,NA
40215,1980,福岡県 中間市,25339,7641,NA
40216,1980,福岡県 小郡市,21452,6397,1
40217,1980,福岡県 筑紫野市,29836,9908,1
40218,1980,福岡県 春日市,32874,11630,16
40219,1980,福岡県 大野城市,32602,11892,62
40220,1980,福岡県 宗像市,34327,10938,NA
40221,1980,福岡県 太宰府市,26330,8479,6
40223,1980,福岡県 古賀市,18254,6296,4
40224,1980,福岡県 福津市,21764,6595,NA
40225,1980,福岡県 うきは市,19323,5109,NA
40226,1980,福岡県 宮若市,17776,4348,NA
40227,1980,福岡県 嘉麻市,29261,7696,NA
40228,1980,福岡県 朝倉市,34095,9061,NA
40229,1980,福岡県 みやま市,26854,6954,NA
40230,1980,福岡県 糸島市,34522,10329,NA
40231,1980,福岡県 那珂川市,12592,4318,NA
40341,1980,福岡県 糟屋郡 宇美町,11586,3713,NA
40342,1980,福岡県 糟屋郡 篠栗町,10146,3071,NA
40343,1980,福岡県 糟屋郡 志免町,16462,5469,5
40344,1980,福岡県 糟屋郡 須恵町,9491,3001,NA
40345,1980,福岡県 糟屋郡 新宮町,6778,2177,NA
40348,1980,福岡県 糟屋郡 久山町,3980,1163,NA
40349,1980,福岡県 糟屋郡 粕屋町,13417,4742,19
40381,1980,福岡県 遠賀郡 芦屋町,9489,2869,NA
40382,1980,福岡県 遠賀郡 水巻町,14037,4257,2
40383,1980,福岡県 遠賀郡 岡垣町,13231,3810,1
40384,1980,福岡県 遠賀郡 遠賀町,7336,2213,2
40401,1980,福岡県 鞍手郡 小竹町,5973,1627,NA
40402,1980,福岡県 鞍手郡 鞍手町,10120,2718,NA
40421,1980,福岡県 嘉穂郡 桂川町,6789,1937,NA
40447,1980,福岡県 朝倉郡 筑前町,11606,3355,NA
40448,1980,福岡県 朝倉郡 東峰村,1868,391,NA
40503,1980,福岡県 三井郡 大刀洗町,6892,1888,NA
40522,1980,福岡県 三潴郡 大木町,6650,1841,NA
40544,1980,福岡県 八女郡 広川町,8846,2465,1
40601,1980,福岡県 田川郡 香春町,7796,2063,NA
40602,1980,福岡県 田川郡 添田町,8637,2120,NA
40604,1980,福岡県 田川郡 糸田町,5733,1560,NA
40605,1980,福岡県 田川郡 川崎町,12201,3323,NA
40608,1980,福岡県 田川郡 大任町,3516,990,NA
