id_muni2020,name_muni2020,cl_code_gender,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_total,ratio_pop_age20_39
17205,石川県 珠洲市,0,27351,5836,NA,12929,1262,21,-52.72933347958026,-78.37559972583962
17206,石川県 加賀市,0,77335,22006,2,63220,10345,235,-18.25176181547812,-52.99009361083341
17207,石川県 羽咋市,0,28784,7648,NA,20407,2898,59,-29.102973874374648,-62.10774058577406
17209,石川県 かほく市,0,34106,9996,NA,34889,6810,222,2.2957837330674913,-31.87274909963985
17210,石川県 白山市,0,81286,24810,NA,110408,21478,725,35.8265876042615,-13.430068520757754
17211,石川県 能美市,0,37253,10931,NA,48523,9972,237,30.252597106273328,-8.773213795627111
17212,石川県 野々市市,0,31817,12957,64,57238,15099,1734,79.89753905145048,16.531604538087528
17324,石川県 能美郡 川北町,0,4256,1177,NA,6135,1138,NA,44.14943609022557,-3.313508920985553
17361,石川県 河北郡 津幡町,0,23682,6904,NA,36957,7398,185,56.055231821636674,7.155272305909621
17365,石川県 河北郡 内灘町,0,20814,7544,15,26574,5399,634,27.67368117613145,-28.433191940615053
17384,石川県 羽咋郡 志賀町,0,30636,7566,NA,18630,2257,57,-39.189189189189186,-70.16917790113666
17386,石川県 羽咋郡 宝達志水町,0,17115,4565,NA,12121,1784,9,-29.179082676015188,-60.92004381161007
17407,石川県 鹿島郡 中能登町,0,22475,5720,NA,16540,2390,7,-26.407119021134594,-58.21678321678322
17461,石川県 鳳珠郡 穴水町,0,14044,3184,NA,7890,842,63,-43.819424665337515,-73.55527638190955
17463,石川県 鳳珠郡 能登町,0,31277,7370,NA,15687,1583,2,-49.84493397704384,-78.52103120759837
18201,福井県 福井市,0,259638,78209,NA,262328,51341,4819,1.0360578959936584,-34.35410246902531
18202,福井県 敦賀市,0,61844,18690,NA,64264,11945,1459,3.913071599508444,-36.0888175494917
18204,福井県 小浜市,0,34049,8508,NA,28991,5107,908,-14.855061822667338,-39.97414198401504
18205,福井県 大野市,0,43379,11442,NA,31286,4941,182,-27.877544433942692,-56.81699003670687
18206,福井県 勝山市,0,30852,8125,NA,22150,3536,103,-28.205626863736544,-56.48
18207,福井県 鯖江市,0,59579,17158,NA,68302,13466,538,14.641064804713078,-21.517659400862577
18208,福井県 あわら市,0,30975,8482,NA,27524,4946,318,-11.141242937853102,-41.68828106578637
18209,福井県 越前市,0,81942,23048,NA,80611,16424,726,-1.6243196407214833,-28.740020826102054
18210,福井県 坂井市,0,75983,21414,NA,88481,16770,811,16.448416093073458,-21.68674698795181
18322,福井県 吉田郡 永平寺町,0,19667,5350,NA,18965,3991,350,-3.569431026592773,-25.401869158878508
18382,福井県 今立郡 池田町,0,4510,882,NA,2423,366,NA,-46.27494456762749,-58.50340136054422
18404,福井県 南条郡 南越前町,0,13820,3442,NA,10002,1641,NA,-27.626628075253258,-52.32423009877978
18423,福井県 丹生郡 越前町,0,25992,6900,NA,20118,3290,19,-22.59926131117267,-52.31884057971015
18442,福井県 三方郡 美浜町,0,13036,3567,NA,9179,1590,72,-29.587296716784294,-55.42472666105971
18481,福井県 大飯郡 高浜町,0,11818,3313,NA,10326,1822,269,-12.624809612455579,-45.00452761847268
18483,福井県 大飯郡 おおい町,0,9156,2346,NA,7910,1387,33,-13.608562691131498,-40.87809036658141
18501,福井県 三方上中郡 若狭町,0,18114,4391,NA,14003,2041,44,-22.69515292039307,-53.51856069232521
19201,山梨県 甲府市,0,206476,61395,NA,189591,37104,5323,-8.177705883492514,-39.56511116540435
19202,山梨県 富士吉田市,0,53569,16064,6,46530,7980,1252,-13.140062349493176,-50.32370517928286
19204,山梨県 都留市,0,32901,10114,NA,31016,6605,1096,-5.729309139539829,-34.69448289499704
19205,山梨県 山梨市,0,39142,10321,NA,33435,5410,272,-14.58024628276532,-47.582598585408384
19206,山梨県 大月市,0,35404,9640,2,22512,3112,298,-36.413964523782624,-67.71784232365145
19207,山梨県 韮崎市,0,27343,7343,NA,29067,5550,88,6.305087225249606,-24.41781288301784
19208,山梨県 南アルプス市,0,54123,14748,NA,69459,12912,422,28.335458123163914,-12.449145646867377
19209,山梨県 北杜市,0,44320,9814,NA,44053,5757,65,-0.6024368231046906,-41.338903607091915
19210,山梨県 甲斐市,0,45337,14770,NA,75313,14542,3928,66.11818161766327,-1.5436696005416417
19211,山梨県 笛吹市,0,55950,15209,NA,66947,12129,1534,19.655049151027693,-20.25116707212834
19212,山梨県 上野原市,0,27878,7835,NA,22669,3767,186,-18.684984575651054,-51.92086790044672
19213,山梨県 甲州市,0,37269,9415,NA,29237,4303,48,-21.55142343502643,-54.29633563462559
19214,山梨県 中央市,0,16812,5205,NA,31216,6039,2784,85.67689745419938,16.02305475504322
19346,山梨県 西八代郡 市川三郷町,0,21985,5599,NA,14700,2054,385,-33.13622924721401,-63.31487765672441
19364,山梨県 南巨摩郡 早川町,0,3005,470,NA,1098,177,2,-63.46089850249583,-62.3404255319149
19365,山梨県 南巨摩郡 身延町,0,23222,4851,NA,10663,1255,35,-54.082335716131254,-74.12904555761699
19366,山梨県 南巨摩郡 南部町,0,12465,3094,NA,7156,955,NA,-42.59125551544324,-69.13380736910149
19368,山梨県 南巨摩郡 富士川町,0,18815,4577,NA,14219,2329,125,-24.427318628753657,-49.11514092200131
19384,山梨県 中巨摩郡 昭和町,0,8751,2825,NA,20909,5019,545,138.93269340646782,77.66371681415929
19422,山梨県 南都留郡 道志村,0,2231,553,NA,1607,232,NA,-27.96952039444195,-58.04701627486437
19423,山梨県 南都留郡 西桂町,0,4002,1116,NA,4041,680,NA,0.9745127436281864,-39.06810035842294
19424,山梨県 南都留郡 忍野村,0,6077,2177,NA,9237,2694,19,51.999341780483796,23.748277446026634
19425,山梨県 南都留郡 山中湖村,0,4637,1429,NA,5179,827,20,11.688591761915035,-42.12736179146256
19429,山梨県 南都留郡 鳴沢村,0,2249,641,NA,2824,423,40,25.566918630502443,-34.009360374414975
19430,山梨県 南都留郡 富士河口湖町,0,17812,5128,NA,26082,5357,361,46.42937345609701,4.465678627145087
19442,山梨県 北都留郡 小菅村,0,1284,250,NA,684,102,NA,-46.728971962616825,-59.20000000000001
19443,山梨県 北都留郡 丹波山村,0,1197,218,NA,530,82,NA,-55.72263993316625,-62.38532110091744
20201,長野県 長野市,0,358173,103868,NA,372760,64235,19850,4.072612955192034,-38.15708399121962
20202,長野県 松本市,0,223496,66070,NA,241145,47534,5263,7.896785624798652,-28.055093083093684
20203,長野県 上田市,0,151804,41632,NA,154055,28909,2177,1.4828331269268302,-30.56062644119908
20204,長野県 岡谷市,0,62210,18096,NA,47790,7868,207,-23.179553126506992,-56.52077807250221
20205,長野県 飯田市,0,109465,28301,NA,98164,17163,1103,-10.323847805234553,-39.35549980566058
20206,長野県 諏訪市,0,50558,15163,NA,48729,9195,537,-3.6176272795601094,-39.35896590384489
20207,長野県 須坂市,0,52543,14975,NA,49559,8440,319,-5.679158022952624,-43.63939899833055
20208,長野県 小諸市,0,42355,11714,NA,40991,7009,230,-3.220399008381536,-40.16561379545842
20209,長野県 伊那市,0,67544,17508,NA,66125,11549,799,-2.1008527774487695,-34.03586931688372
20210,長野県 駒ヶ根市,0,31179,8506,NA,32202,5875,372,3.281054555951113,-30.93110745356219
20211,長野県 中野市,0,44985,12119,NA,42338,7269,346,-5.88418361676114,-40.019803614159585
20212,長野県 大町市,0,36083,9510,NA,26029,3768,504,-27.863536845605964,-60.37854889589905
20213,長野県 飯山市,0,30073,7070,NA,19539,2836,42,-35.0280982941509,-59.886845827439885
20214,長野県 茅野市,0,43942,12691,NA,56400,10088,880,28.35100814710301,-20.510598061618467
20215,長野県 塩尻市,0,57417,17274,NA,67241,13941,572,17.109915181914758,-19.29489406043765
20217,長野県 佐久市,0,91285,23292,NA,98199,17963,1434,7.574081174344083,-22.879100120212946
20218,長野県 千曲市,0,60106,15918,NA,58852,9820,317,-2.0863141782850314,-38.30883276793568
20219,長野県 東御市,0,26841,7069,NA,30122,5572,17,12.223836667784349,-21.176969868439667
20220,長野県 安曇野市,0,75209,19888,NA,94222,15866,705,25.280219122711365,-20.22325020112631
20303,長野県 南佐久郡 小海町,0,7004,1539,NA,4353,628,23,-37.84980011422044,-59.19428200129955
20304,長野県 南佐久郡 川上村,0,4632,1129,NA,4344,1368,2,-6.217616580310881,21.16917626217891
20305,長野県 南佐久郡 南牧村,0,3435,852,NA,3242,878,14,-5.618631732168855,3.0516431924882736
20306,長野県 南佐久郡 南相木村,0,1604,266,NA,962,137,1,-40.02493765586035,-48.49624060150376
20307,長野県 南佐久郡 北相木村,0,1299,234,NA,752,125,NA,-42.10931485758276,-46.58119658119658
20309,長野県 南佐久郡 佐久穂町,0,14228,3237,NA,10218,1446,17,-28.18386280573517,-55.32900834105654
20321,長野県 北佐久郡 軽井沢町,0,14195,3942,NA,19188,2785,916,35.17435716801691,-29.350583460172498
20323,長野県 北佐久郡 御代田町,0,9851,2908,NA,15555,3048,282,57.90275098974724,4.814305364511684
20324,長野県 北佐久郡 立科町,0,8347,2103,NA,6612,995,18,-20.785911105786514,-52.68663813599619
20349,長野県 小県郡 青木村,0,5245,1195,NA,4121,552,1,-21.429933269780744,-53.80753138075314
20350,長野県 小県郡 長和町,0,8185,1881,NA,5600,735,NA,-31.582162492364084,-60.92503987240829
20361,長野県 諏訪郡 下諏訪町,0,26574,7660,NA,19155,2812,158,-27.91826597426056,-63.28981723237598
20362,長野県 諏訪郡 富士見町,0,14080,3462,NA,14084,2124,89,0.028409090909087276,-38.64818024263431
20363,長野県 諏訪郡 原村,0,6125,1608,NA,7680,1116,25,25.38775510204081,-30.597014925373134
20382,長野県 上伊那郡 辰野町,0,23894,6308,NA,18555,2758,43,-22.344521637231107,-56.27774254914395
20383,長野県 上伊那郡 箕輪町,0,19729,5481,NA,24989,4131,1641,26.661260074002733,-24.630541871921185
20384,長野県 上伊那郡 飯島町,0,10515,2679,NA,9004,1404,1,-14.3699476937708,-47.59238521836507
20385,長野県 上伊那郡 南箕輪村,0,8877,2643,NA,15797,3651,112,77.95426382786978,38.138479001135074
20386,長野県 上伊那郡 中川村,0,5524,1311,NA,4651,726,NA,-15.803765387400437,-44.62242562929062
20388,長野県 上伊那郡 宮田村,0,7582,2140,NA,8569,1508,22,13.01767343708784,-29.53271028037383
20402,長野県 下伊那郡 松川町,0,13108,3172,NA,12530,2018,4,-4.409520903265185,-36.38083228247163
20403,長野県 下伊那郡 高森町,0,11488,2975,NA,12811,2036,87,11.51636490250696,-31.56302521008404
20404,長野県 下伊那郡 阿南町,0,7290,1381,NA,4299,539,27,-41.028806584362144,-60.97031136857349
20407,長野県 下伊那郡 阿智村,0,7818,1743,NA,6068,936,NA,-22.384241493988235,-46.299483648881235
20409,長野県 下伊那郡 平谷村,0,657,115,NA,387,77,NA,-41.0958904109589,-33.04347826086956
20410,長野県 下伊那郡 根羽村,0,1773,342,NA,852,93,NA,-51.945854483925544,-72.80701754385966
20411,長野県 下伊那郡 下條村,0,4078,895,NA,3545,553,NA,-13.070132417851887,-38.2122905027933
20412,長野県 下伊那郡 売木村,0,828,151,NA,548,64,12,-33.81642512077294,-57.6158940397351
20413,長野県 下伊那郡 天龍村,0,3389,607,NA,1178,107,NA,-65.24048391856006,-82.37232289950576
20414,長野県 下伊那郡 泰阜村,0,2613,486,NA,1542,250,NA,-40.98737083811711,-48.559670781893004
20415,長野県 下伊那郡 喬木村,0,7224,1748,NA,5973,845,1,-17.317275747508308,-51.659038901601825
20416,長野県 下伊那郡 豊丘村,0,7409,1723,NA,6426,1093,NA,-13.267647455797004,-36.56413232733604
20417,長野県 下伊那郡 大鹿村,0,2322,347,NA,1023,117,NA,-55.94315245478037,-66.28242074927955
20422,長野県 木曽郡 上松町,0,7654,1702,NA,4131,577,NA,-46.02822053828064,-66.09870740305523
20423,長野県 木曽郡 南木曽町,0,6680,1414,NA,3915,503,12,-41.39221556886228,-64.42715700141443
20425,長野県 木曽郡 木祖村,0,4190,1011,NA,2692,331,NA,-35.75178997613365,-67.2601384767557
20429,長野県 木曽郡 王滝村,0,1768,363,NA,715,97,1,-59.55882352941176,-73.278236914600555
20430,長野県 木曽郡 大桑村,0,5637,1242,NA,3439,518,1,-38.99237182898705,-58.29307568438003
20432,長野県 木曽郡 木曽町,0,17426,4216,NA,10584,1381,152,-39.26316997589808,-67.24383301707779
20446,長野県 東筑摩郡 麻績村,0,4016,833,NA,2593,331,NA,-35.43326693227091,-60.26410564225691
20448,長野県 東筑摩郡 生坂村,0,3142,628,NA,1639,227,NA,-47.83577339274348,-63.853503184713375
20450,長野県 東筑摩郡 山形村,0,5578,1535,NA,8400,1483,13,50.591609896020074,-3.387622149837133
20451,長野県 東筑摩郡 朝日村,0,4228,1088,NA,4279,739,NA,1.2062440870387992,-32.07720588235294
20452,長野県 東筑摩郡 筑北村,0,7556,1746,NA,4149,476,NA,-45.08999470619375,-72.737686139748
20481,長野県 北安曇郡 池田町,0,10610,2705,NA,9382,1278,18,-11.573986804901038,-52.75415896487985
20482,長野県 北安曇郡 松川村,0,7496,2019,NA,9599,1564,37,28.05496264674494,-22.535908865775134
20485,長野県 北安曇郡 白馬村,0,7131,2055,NA,8575,1336,103,20.24961435983732,-34.98783454987835
20486,長野県 北安曇郡 小谷村,0,5165,1173,NA,2647,381,NA,-48.75121006776379,-67.51918158567776
20521,長野県 埴科郡 坂城町,0,16685,4582,NA,14004,2296,123,-16.068324842673064,-49.89087734613706
20541,長野県 上高井郡 小布施町,0,11205,2946,NA,10660,1556,12,-4.8639000446229375,-47.1826205023761
20543,長野県 上高井郡 高山村,0,6931,1848,NA,6617,925,NA,-4.530370797864669,-49.94588744588745
20561,長野県 下高井郡 山ノ内町,0,18964,4849,NA,11352,1470,34,-40.13921113689095,-69.6844710249536
20562,長野県 下高井郡 木島平村,0,6077,1361,NA,4375,557,70,-28.007240414678293,-59.07421013960323
20563,長野県 下高井郡 野沢温泉村,0,4966,1186,NA,3279,445,18,-33.97100281917036,-62.47892074198988
20583,長野県 上水内郡 信濃町,0,11857,3012,NA,7739,894,1,-34.73053892215569,-70.3187250996016
20588,長野県 上水内郡 小川村,0,5132,975,NA,2215,240,NA,-56.83943881527669,-75.38461538461539
20590,長野県 上水内郡 飯綱町,0,12000,2976,NA,10296,1403,1,-14.200000000000001,-52.85618279569893
20602,長野県 下水内郡 栄村,0,3502,605,NA,1660,150,1,-52.59851513420902,-75.20661157024793
21201,岐阜県 岐阜市,0,420231,132781,30,402557,73050,24311,-4.205782057963359,-44.98459870011523
21202,岐阜県 大垣市,0,156215,47565,NA,158286,32450,1773,1.325736965080182,-31.777567539156948
21203,岐阜県 高山市,0,95037,26003,NA,84419,13968,380,-11.172490714142914,-46.28312117832558
21204,岐阜県 多治見市,0,87812,26523,NA,106732,19556,700,21.546030155331852,-26.267767597933865
21205,岐阜県 関市,0,78529,22968,NA,85283,15639,836,8.600644347947895,-31.90961337513062
21206,岐阜県 中津川市,0,83539,21624,NA,76570,13953,741,-8.342211422209989,-35.47447280799112
21207,岐阜県 美濃市,0,26825,7285,NA,19247,3273,41,-28.249767008387693,-55.072065888812624
21208,岐阜県 瑞浪市,0,40066,10774,NA,37150,7094,219,-7.277991314331356,-34.15630220902172
21209,岐阜県 羽島市,0,56975,17700,NA,65649,12605,649,15.224221149627027,-28.785310734463277
21210,岐阜県 恵那市,0,59161,15197,NA,47774,7715,301,-19.247477223170673,-49.23340132920971
21211,岐阜県 美濃加茂市,0,39531,11596,NA,56689,12106,2628,43.4039108547722,4.398068299413582
21212,岐阜県 土岐市,0,65038,18360,3,55348,10085,225,-14.898982133521944,-45.070806100217865
21213,岐阜県 各務原市,0,122317,40941,NA,144521,28863,1588,18.152832394515883,-29.500989228401842
21214,岐阜県 可児市,0,57290,18262,NA,99968,20310,1538,74.49467620876244,11.21454386157048
21215,岐阜県 山県市,0,29669,8423,NA,25280,4036,29,-14.793218510903639,-52.08358067196961
21216,岐阜県 瑞穂市,0,32247,11211,NA,56388,13616,1324,74.86277793283097,21.452145214521458
21217,岐阜県 飛騨市,0,36100,8702,NA,22538,2945,11,-37.56786703601108,-66.15720524017468
21218,岐阜県 本巣市,0,28245,8095,NA,32928,5752,192,16.579925650557612,-28.943792464484254
21219,岐阜県 郡上市,0,52690,12055,NA,38997,5575,64,-25.98785348263427,-53.753629199502285
21220,岐阜県 下呂市,0,42581,10164,NA,30428,4000,214,-28.54089852281534,-60.645415190869734
21221,岐阜県 海津市,0,37671,11221,NA,32735,5503,56,-13.102917363489153,-50.95802513144996
21302,岐阜県 羽島郡 岐南町,0,18309,6493,NA,25881,6432,344,41.35670981484516,-0.9394732789157589
21303,岐阜県 羽島郡 笠松町,0,22865,6825,NA,22208,4621,247,-2.873387273124861,-32.2930402930403
21341,岐阜県 養老郡 養老町,0,31372,9315,NA,26882,4419,50,-14.31212546219559,-52.56038647342996
21361,岐阜県 不破郡 垂井町,0,26404,8046,NA,26402,4788,85,-0.00757460990759018,-40.49217002237137
21362,岐阜県 不破郡 関ケ原町,0,10483,3056,NA,6610,972,39,-36.94553085948679,-68.19371727748691
21381,岐阜県 安八郡 神戸町,0,19338,6121,NA,18585,3329,126,-3.893887682283592,-45.61346185263846
21382,岐阜県 安八郡 輪之内町,0,8111,2379,NA,9654,2124,30,19.023548267784495,-10.718789407314
21383,岐阜県 安八郡 安八町,0,13901,4481,NA,14355,2602,63,3.265952089777713,-41.93260432939076
21401,岐阜県 揖斐郡 揖斐川町,0,31171,8150,NA,19529,2893,10,-37.348817811427296,-64.50306748466257
21403,岐阜県 揖斐郡 大野町,0,19127,5547,NA,22041,3803,60,15.23500810372771,-31.440418244095902
21404,岐阜県 揖斐郡 池田町,0,20672,6062,NA,23360,4370,46,13.003095975232192,-27.9115803365226
21421,岐阜県 本巣郡 北方町,0,13165,4415,NA,18139,3944,120,37.78199772123054,-10.668176670441676
21501,岐阜県 加茂郡 坂祝町,0,6366,2004,NA,8071,1735,85,26.78290920515236,-13.423153692614775
21502,岐阜県 加茂郡 富加町,0,5635,1694,NA,5626,1065,1,-0.15971606033717833,-37.13105076741441
21503,岐阜県 加茂郡 川辺町,0,10255,2817,NA,9860,1860,14,-3.851779619697704,-33.97231096911608
21504,岐阜県 加茂郡 七宗町,0,6435,1548,NA,3402,405,NA,-47.132867132867126,-73.83720930232558
21505,岐阜県 加茂郡 八百津町,0,15451,3733,NA,10195,1436,10,-34.01721571419326,-61.53227966782748
21506,岐阜県 加茂郡 白川町,0,12922,2725,NA,7412,799,NA,-42.64045813341588,-70.67889908256882
21507,岐阜県 加茂郡 東白川村,0,3578,693,NA,2016,229,NA,-43.65567356064841,-66.95526695526695
21521,岐阜県 可児郡 御嵩町,0,16794,4954,NA,17516,3312,106,4.299154459926169,-33.14493338716189
21604,岐阜県 大野郡 白川村,0,2132,546,NA,1511,278,NA,-29.12757973733584,-49.08424908424909
22100,静岡県 静岡市,0,727260,229824,NA,693389,134630,9590,-4.657344003520059,-41.42039125591758
22130,静岡県 浜松市,0,698982,217381,NA,790718,158053,10648,13.124229236232111,-27.29217364903096
22203,静岡県 沼津市,0,208708,66659,NA,189386,33816,2313,-9.257910573624395,-49.27016606909794
22205,静岡県 熱海市,0,50082,14395,NA,34208,4213,587,-31.696018529611436,-70.73289336575199
22206,静岡県 三島市,0,94612,30115,21,107783,19573,1470,13.921067095083073,-35.00581105761249
22207,静岡県 富士宮市,0,118214,36847,NA,128105,24385,881,8.367029285871386,-33.82093521860667
22208,静岡県 伊東市,0,69638,19939,NA,65491,7988,1184,-5.955081995462253,-59.93781032148051
22209,静岡県 島田市,0,100519,28953,NA,95719,17783,508,-4.775216625712552,-38.57976720892481
22210,静岡県 富士市,0,222488,71186,NA,245392,47298,1730,10.294487792600048,-33.55716011575309
22211,静岡県 磐田市,0,140751,45048,NA,166672,33055,2704,18.416210186783744,-26.62271354999112
22212,静岡県 焼津市,0,124071,38208,NA,136845,26382,788,10.29571777450009,-30.95163316582915
22213,静岡県 掛川市,0,94398,27604,NA,114954,23385,889,21.775885082311074,-15.284016809158096
22214,静岡県 藤枝市,0,114822,34985,NA,141342,25645,981,23.096619114803786,-26.69715592396742
22215,静岡県 御殿場市,0,69261,23358,7,86614,19197,541,25.05450397770752,-17.81402517338814
22216,静岡県 袋井市,0,57924,17951,NA,87864,19826,994,51.68841930805883,10.44510055150132
22219,静岡県 下田市,0,31007,8620,5,20183,2617,77,-34.908246524978225,-69.64037122969837
22220,静岡県 裾野市,0,41025,14232,NA,50911,10818,363,24.097501523461307,-23.98819561551433
22221,静岡県 湖西市,0,54252,17443,NA,57885,11913,196,6.696527316965284,-31.703262053545835
22222,静岡県 伊豆市,0,39915,10290,NA,28190,3695,2,-29.37492170863084,-64.0913508260447
22223,静岡県 御前崎市,0,30774,9243,NA,31103,5818,329,1.069084291934752,-37.055068700638316
22224,静岡県 菊川市,0,38081,11003,NA,47789,10442,429,25.493028019222173,-5.098609470144511
22225,静岡県 伊豆の国市,0,44046,13283,NA,46804,7883,372,6.261635562820689,-40.653466837310845
22226,静岡県 牧之原市,0,48835,13883,NA,43502,8103,256,-10.920446401146721,-41.63365266873155
22301,静岡県 賀茂郡 東伊豆町,0,17030,4803,NA,11488,1306,9,-32.542571931884915,-72.8086612533833
22302,静岡県 賀茂郡 河津町,0,9509,2339,NA,6870,822,NA,-27.752655379114522,-64.85677640017101
22304,静岡県 賀茂郡 南伊豆町,0,11722,2669,NA,7877,765,6,-32.80156969800375,-71.33757961783441
22305,静岡県 賀茂郡 松崎町,0,10013,2373,NA,6038,568,7,-39.69839209028263,-76.06405394016014
22306,静岡県 賀茂郡 西伊豆町,0,14376,3485,NA,7090,677,29,-50.68169170840289,-80.57388809182208
22325,静岡県 田方郡 函南町,0,28749,9211,NA,36794,6406,42,27.98358203763609,-30.452719574421884
22341,静岡県 駿東郡 清水町,0,26408,8741,NA,31710,6413,312,20.07724931838837,-26.63310834000686
22342,静岡県 駿東郡 長泉町,0,31423,10047,NA,43336,9488,380,37.91172071412659,-5.563849905444407
22344,静岡県 駿東郡 小山町,0,23212,7911,NA,18568,4107,40,-20.006892986386347,-48.08494501327266
22424,静岡県 榛原郡 吉田町,0,21474,6337,NA,28919,6447,172,34.66983328676538,1.7358371469149425
22429,静岡県 榛原郡 川根本町,0,12776,2693,NA,6206,682,NA,-51.42454602379461,-74.6750835499443
22461,静岡県 周智郡 森町,0,20447,5339,NA,17457,3077,110,-14.62317210348706,-42.3674845476681
23100,愛知県 名古屋市,0,2087902,712886,NA,2332176,531858,102190,11.699495474404454,-25.39368145818546
23201,愛知県 豊橋市,0,304273,97463,17,371920,78965,6138,22.23233740752548,-18.97951017309133
23202,愛知県 岡崎市,0,271243,90497,NA,384654,87595,5956,41.81158592111134,-3.2067361348995016
23203,愛知県 一宮市,0,335465,106041,NA,380073,74457,7518,13.297363361304448,-29.7847059156364
23204,愛知県 瀬戸市,0,120774,38604,18,127792,23677,1105,5.810853329358978,-38.666977515283385
23205,愛知県 半田市,0,89328,27397,16,117884,26390,1554,31.967580154039045,-3.675584918056718
23206,愛知県 春日井市,0,244119,84006,103,308681,64948,5246,26.44693776395939,-22.686474775611266
23207,愛知県 豊川市,0,157084,50156,NA,184661,39511,1644,17.55557536095338,-21.22378180078156
23208,愛知県 津島市,0,59049,17971,NA,60942,11093,535,3.2058121221358427,-38.27277280062322
23209,愛知県 碧南市,0,62021,19104,7,72458,17234,817,16.828171103335965,-9.788525963149075
23210,愛知県 刈谷市,0,105643,39141,15,153834,40030,5498,45.616841626989,2.2712756444648763
23211,愛知県 豊田市,0,315871,117917,NA,422330,101755,6909,33.703315594024154,-13.706251007064296
23212,愛知県 安城市,0,123843,43294,3,187990,45691,1818,51.79703334060059,5.536563958054241
23213,愛知県 西尾市,0,146010,44537,NA,169046,37449,1249,15.777001575234584,-15.914857309652653
23214,愛知県 蒲郡市,0,85294,25351,7,79538,15711,834,-6.748423101273238,-38.02611336830894
23215,愛知県 犬山市,0,64614,20397,NA,73090,13990,677,13.117900145479311,-31.41148208069814
23216,愛知県 常滑市,0,54345,15451,4,58710,13411,1018,8.032017664918566,-13.203028930166328
23217,愛知県 江南市,0,92141,30123,7,98255,17786,5417,6.635482575617813,-40.95541612721176
23219,愛知県 小牧市,0,103233,34944,14,148831,33643,963,44.169984404211824,-3.7230998168498175
23220,愛知県 稲沢市,0,126023,41751,NA,134751,27479,1050,6.925719908270711,-34.18361236856602
23221,愛知県 新城市,0,54239,14311,NA,44355,7266,272,-18.22304983498958,-49.22786667598351
23222,愛知県 東海市,0,96048,33278,NA,113787,27761,2520,18.468890554722627,-16.578520343770663
23223,愛知県 大府市,0,62277,21743,NA,93123,22632,1859,49.53032419673396,4.088672216345501
23224,愛知県 知多市,0,64831,21528,1,84364,17010,758,30.12910490351839,-20.986622073578598
23225,愛知県 知立市,0,49432,17440,18,72193,18909,1362,46.04507201812591,8.423165137614674
23226,愛知県 尾張旭市,0,53151,17056,5,83144,16415,982,56.42979435946642,-3.7582082551594787
23227,愛知県 高浜市,0,31548,9685,3,46106,11942,475,46.145555978191965,23.30407847186371
23228,愛知県 岩倉市,0,42800,15250,7,47983,10717,1396,12.109813084112142,-29.72459016393443
23229,愛知県 豊明市,0,54667,19016,28,69295,15674,1021,26.758373424552296,-17.57467395877156
23230,愛知県 日進市,0,41024,12757,28,91520,19113,8148,123.08892355694229,49.82362624441483
23231,愛知県 田原市,0,60581,17375,NA,59360,11851,1787,-2.015483402386886,-31.79280575539568
23232,愛知県 愛西市,0,61337,18731,NA,60829,10684,228,-0.8282113569297533,-42.9608670119054
23233,愛知県 清須市,0,61138,20366,NA,67352,13843,7148,10.163891524093028,-32.028871648826474
23234,愛知県 北名古屋市,0,69078,24083,13,86385,19842,886,25.05428645878571,-17.609932317402322
23235,愛知県 弥富市,0,36457,11590,NA,43025,9447,706,18.01574457580164,-18.49007765314926
23236,愛知県 みよし市,0,28552,10008,NA,61952,14243,1709,116.97954609134213,42.31614708233413
23237,愛知県 あま市,0,70190,23083,NA,86126,17700,11,22.704088901552932,-23.320192349348
23238,愛知県 長久手市,0,18610,6769,14,60162,13875,4004,223.27780763030626,104.97857881518686
23302,愛知県 愛知郡 東郷町,0,22125,7270,NA,43903,9087,1016,98.43163841807909,24.99312242090783
23342,愛知県 西春日井郡 豊山町,0,13693,4894,1,15613,3298,1128,14.021762944570227,-32.61136085002043
23361,愛知県 丹羽郡 大口町,0,16195,5404,NA,24305,5406,1283,50.07718431614696,0.03700962250186013
23362,愛知県 丹羽郡 扶桑町,0,27254,8241,NA,34133,7076,492,25.240331694430186,-14.136633903652474
23424,愛知県 海部郡 大治町,0,19939,6774,NA,32399,6989,974,62.49059631877225,3.173900206672564
23425,愛知県 海部郡 蟹江町,0,30966,10395,11,37338,8280,748,20.577407479170695,-20.346320346320347
23427,愛知県 海部郡 飛島村,0,4709,1433,NA,4575,928,5,-2.8456147802081166,-35.24075366364271
23441,愛知県 知多郡 阿久比町,0,20880,6397,NA,28383,5725,216,35.933908045977006,-10.504924183210884
23442,愛知県 知多郡 東浦町,0,36035,11572,NA,49596,10726,493,37.63285694463716,-7.310750086415485
23445,愛知県 知多郡 南知多町,0,27017,7328,NA,16617,2647,81,-38.494281378391385,-63.8782751091703
23446,愛知県 知多郡 美浜町,0,20820,6145,NA,22496,4365,489,8.049951969260327,-28.966639544344996
23447,愛知県 知多郡 武豊町,0,33924,11355,NA,43535,9471,838,28.330975120858383,-16.591809775429322
23501,愛知県 額田郡 幸田町,0,26163,8850,NA,42449,10321,248,62.24821312540612,16.621468926553675
