id_muni2020,name_muni2020,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_age20_39
33586,岡山県 真庭郡 新庄村,629,108,NA,433,53,NA,-50.92592592592593
33606,岡山県 苫田郡 鏡野町,9118,1913,NA,6252,911,12,-52.3784631468897
33622,岡山県 勝田郡 勝央町,5456,1177,NA,5684,1040,11,-11.639762107051832
33623,岡山県 勝田郡 奈義町,3612,885,NA,2790,443,1,-49.943502824858754
33643,岡山県 英田郡 西粟倉村,1010,208,NA,747,125,NA,-39.90384615384615
33663,岡山県 久米郡 久米南町,3756,732,NA,2357,281,NA,-61.612021857923494
33666,岡山県 久米郡 美咲町,10401,2042,NA,6823,833,NA,-59.20666013712047
33681,岡山県 加賀郡 吉備中央町,7950,1409,NA,5611,736,3,-47.764371894960966
34100,広島県 広島市,503035,173686,NA,621339,126628,15862,-27.093720852573032
34202,広島県 呉市,155420,42780,NA,110776,17244,676,-59.691444600280505
34203,広島県 竹原市,19222,5008,NA,12559,1531,51,-69.42891373801918
34204,広島県 三原市,56858,15117,NA,47418,7466,212,-50.61189389429119
34205,広島県 尾道市,94760,24959,NA,67702,10057,304,-59.705917705036256
34207,広島県 福山市,217525,68088,NA,236684,44893,3085,-34.066208436141466
34208,広島県 府中市,28853,7828,NA,19540,2688,40,-65.66172713336739
34209,広島県 三次市,33199,7266,NA,26461,3893,235,-46.42169006330856
34210,広島県 庄原市,28054,5357,NA,17619,2182,83,-59.26824715325743
34211,広島県 大竹市,18456,5529,1,13499,2204,24,-60.13745704467354
34212,広島県 東広島市,61957,17633,NA,96918,21148,2778,19.934214257358352
34213,広島県 廿日市市,39524,11944,NA,59780,11103,334,-7.041192230408577
34214,広島県 安芸高田市,19305,4059,NA,13834,1844,5,-54.570091155457014
34215,広島県 江田島市,21417,5162,NA,10905,1303,11,-74.75784579620301
34302,広島県 安芸郡 府中町,23957,8833,7,26148,5376,224,-39.13732593682781
34304,広島県 安芸郡 海田町,14878,5337,8,15048,3472,79,-34.94472550121791
34307,広島県 安芸郡 熊野町,12468,4060,NA,11876,1807,10,-55.49261083743842
34309,広島県 安芸郡 坂町,6938,1876,NA,6598,1193,6,-36.407249466950965
34368,広島県 山県郡 安芸太田町,6519,1203,NA,3065,282,NA,-76.55860349127181
34369,広島県 山県郡 北広島町,12262,2258,NA,8995,1133,119,-49.822852081488044
34431,広島県 豊田郡 大崎上島町,7898,1576,NA,3495,308,11,-80.45685279187818
34462,広島県 世羅郡 世羅町,11662,2241,NA,7969,928,151,-58.58991521642124
34545,広島県 神石郡 神石高原町,8188,1323,NA,4318,430,NA,-67.49811035525322
35201,山口県 下関市,171432,49339,NA,136368,21521,1252,-56.38136160035672
35202,山口県 宇部市,91463,26915,NA,84777,14510,924,-46.0895411480587
35203,山口県 山口市,90487,25525,NA,101614,19063,1609,-25.316356513222328
35204,山口県 萩市,39800,9551,NA,24016,2775,61,-70.9454507381426
35206,山口県 防府市,58157,16914,12,59028,10953,537,-35.24299396949273
35207,山口県 下松市,27982,8507,7,28482,5183,57,-39.073704008463615
35208,山口県 岩国市,84214,23124,NA,68144,10413,639,-54.96886351842242
35210,山口県 光市,30056,8861,NA,26087,3725,259,-57.961855321069855
35211,山口県 長門市,27154,6578,NA,17479,2138,19,-67.49771967163272
35212,山口県 柳井市,22801,5673,NA,16454,2177,148,-61.62524237616781
35213,山口県 美祢市,19445,4531,NA,12390,1571,24,-65.32774222026043
35215,山口県 周南市,84389,26276,NA,70854,10623,2284,-59.57147206576343
35216,山口県 山陽小野田市,36059,10059,NA,31691,5086,219,-49.43831394770852
35305,山口県 大島郡 周防大島町,17525,2789,NA,7970,707,1,-74.65041233416996
35321,山口県 玖珂郡 和木町,3825,1229,NA,3087,600,9,-51.17982099267697
35341,山口県 熊毛郡 上関町,3644,625,NA,1258,93,NA,-85.11999999999999
35343,山口県 熊毛郡 田布施町,8743,2377,NA,7575,1031,19,-56.62599915860328
35344,山口県 熊毛郡 平生町,7269,1922,NA,6361,787,18,-59.05306971904266
35502,山口県 阿武郡 阿武町,3379,634,NA,1688,148,NA,-76.65615141955836
36201,徳島県 徳島市,130511,41317,128,132203,22312,11425,-45.998015344773336
36202,徳島県 鳴門市,33094,9295,2,28764,4627,341,-50.22054868208714
36203,徳島県 小松島市,22781,6822,2,18688,2971,167,-56.44972148929932
36204,徳島県 阿南市,42540,11676,NA,35776,5601,387,-52.02980472764646
36205,徳島県 吉野川市,25473,6617,NA,20541,2956,266,-55.32718754722684
36206,徳島県 阿波市,22601,5747,NA,18237,2645,36,-53.97598747172439
36207,徳島県 美馬市,21537,4908,NA,14713,2081,19,-57.59983700081499
36208,徳島県 三好市,24640,5252,NA,12488,1332,11,-74.63823305407465
36301,徳島県 勝浦郡 勝浦町,3951,953,NA,2520,338,NA,-64.53305351521512
36302,徳島県 勝浦郡 上勝町,1515,261,NA,729,73,NA,-72.03065134099617
36321,徳島県 名東郡 佐那河内村,1924,489,NA,1060,107,NA,-78.11860940695297
36341,徳島県 名西郡 石井町,12779,3610,NA,13081,2281,46,-36.81440443213296
36342,徳島県 名西郡 神山町,5747,1151,NA,2464,271,NA,-76.45525629887054
36368,徳島県 那賀郡 那賀町,7396,1575,NA,3846,333,6,-78.85714285714286
36383,徳島県 海部郡 牟岐町,4076,911,NA,2008,166,NA,-81.77826564215148
36387,徳島県 海部郡 美波町,6215,1309,NA,3299,345,1,-73.64400305576775
36388,徳島県 海部郡 海陽町,7588,1476,NA,4393,482,17,-67.34417344173443
36401,徳島県 板野郡 松茂町,5164,1668,NA,7390,1403,8,-15.887290167865709
36402,徳島県 板野郡 北島町,8615,2777,NA,11769,2349,136,-15.412315448325531
36403,徳島県 板野郡 藍住町,10002,3589,NA,18378,3843,186,7.077180273056571
36404,徳島県 板野郡 板野町,6956,1974,NA,6780,1149,15,-41.79331306990881
36405,徳島県 板野郡 上板町,6221,1715,NA,5953,889,NA,-48.16326530612245
36468,徳島県 美馬郡 つるぎ町,9837,2023,NA,4107,436,2,-78.44784972812656
36489,徳島県 三好郡 東みよし町,8104,1812,NA,7107,1035,11,-42.88079470198676
37201,香川県 高松市,199078,62389,NA,215467,39395,7282,-36.85585600025646
37202,香川県 丸亀市,49440,14173,NA,56495,10441,737,-26.33175756720525
37203,香川県 坂出市,34410,9502,NA,26479,4145,141,-56.37760471479689
37204,香川県 善通寺市,19813,5735,2,15906,2974,185,-48.14298169136879
37205,香川県 観音寺市,36002,9331,NA,29860,5023,298,-46.168685028399956
37206,香川県 さぬき市,28856,7692,NA,24519,3588,350,-53.35413416536661
37207,香川県 東かがわ市,22762,6058,NA,14921,1870,97,-69.13172664245626
37208,香川県 三豊市,40306,9978,NA,32087,4742,123,-52.47544598115854
37322,香川県 小豆郡 土庄町,11392,2907,NA,6802,815,4,-71.9642242862057
37324,香川県 小豆郡 小豆島町,11715,2648,NA,7249,872,1,-67.06948640483384
37341,香川県 木田郡 三木町,12793,3439,NA,13935,2405,126,-30.066879906949694
37364,香川県 香川郡 直島町,2657,711,NA,1457,287,18,-59.634317862165965
37386,香川県 綾歌郡 宇多津町,5842,1768,NA,9519,2108,215,19.23076923076923
37387,香川県 綾歌郡 綾川町,12411,3161,NA,11694,1831,29,-42.075292628914895
37403,香川県 仲多度郡 琴平町,7393,1866,12,4530,645,8,-65.43408360128618
37404,香川県 仲多度郡 多度津町,12009,3243,NA,11072,1772,71,-45.359235275979024
37406,香川県 仲多度郡 まんのう町,11881,2697,NA,9055,1329,20,-50.723025583982206
38201,愛媛県 松山市,230801,75485,NA,270900,50465,10319,-33.1456580777638
38202,愛媛県 今治市,104813,29323,NA,79873,12152,578,-58.55812843160659
38203,愛媛県 宇和島市,58716,14900,NA,37596,4619,142,-69
38204,愛媛県 八幡浜市,29622,7551,NA,17016,2044,74,-72.9307376506423
38205,愛媛県 新居浜市,68484,19823,NA,59934,10018,728,-49.46274529586844
38206,愛媛県 西条市,59084,15836,NA,54176,8680,410,-45.18817883303865
38207,愛媛県 大洲市,29743,6909,NA,21152,3022,232,-56.259950788826174
38210,愛媛県 伊予市,22413,5819,NA,18748,3046,70,-47.6542361230452
38213,愛媛県 四国中央市,49098,13621,NA,42286,6513,2233,-52.18412745026062
38214,愛媛県 西予市,29562,6245,NA,18753,2126,57,-65.95676541232987
38215,愛媛県 東温市,14925,4413,NA,17723,3334,177,-24.450487196918193
38356,愛媛県 越智郡 上島町,6419,1559,NA,3088,284,4,-81.78319435535599
38386,愛媛県 上浮穴郡 久万高原町,8494,1590,NA,3891,332,44,-79.11949685534591
38401,愛媛県 伊予郡 松前町,14406,4212,NA,15719,2728,43,-35.2326685660019
38402,愛媛県 伊予郡 砥部町,9322,2744,NA,10961,1725,104,-37.13556851311953
38422,愛媛県 喜多郡 内子町,13311,2845,NA,8019,1046,1,-63.23374340949033
38442,愛媛県 西宇和郡 伊方町,9967,1808,NA,4361,376,1,-79.20353982300885
38484,愛媛県 北宇和郡 松野町,3080,649,NA,1949,194,1,-70.10785824345147
38488,愛媛県 北宇和郡 鬼北町,8176,1713,NA,5219,519,NA,-69.70227670753064
38506,愛媛県 南宇和郡 愛南町,17684,4482,NA,10415,933,11,-79.18340026773761
39201,高知県 高知市,168139,52317,NA,174090,30655,3954,-41.40527935470306
39202,高知県 室戸市,13618,3465,25,6094,519,23,-85.02164502164501
39203,高知県 安芸市,13071,3331,NA,8489,1076,66,-67.69738817172019
39204,高知県 南国市,23043,6276,NA,24534,4327,331,-31.05481198215424
39205,高知県 土佐市,16318,4440,NA,13348,2094,41,-52.83783783783784
39206,高知県 須崎市,16197,4284,NA,10522,1316,36,-69.28104575163398
39208,高知県 宿毛市,13604,3702,NA,10119,1213,235,-67.23392760669908
39209,高知県 土佐清水市,12890,3018,NA,6546,587,3,-80.55003313452617
39210,高知県 四万十市,21232,5477,NA,17239,2479,170,-54.73799525287566
39211,高知県 香南市,15029,3746,NA,16662,2702,86,-27.86972770955686
39212,高知県 香美市,17871,4163,NA,13665,1997,188,-52.029786211866444
39301,高知県 安芸郡 東洋町,2617,534,NA,1109,92,NA,-82.77153558052434
39302,高知県 安芸郡 奈半利町,2600,564,NA,1635,176,3,-68.79432624113475
39303,高知県 安芸郡 田野町,2214,503,NA,1324,169,9,-66.40159045725646
39304,高知県 安芸郡 安田町,2301,486,NA,1226,124,1,-74.48559670781893
39305,高知県 安芸郡 北川村,981,172,NA,594,75,NA,-56.395348837209305
39306,高知県 安芸郡 馬路村,839,207,NA,387,56,NA,-72.94685990338165
39307,高知県 安芸郡 芸西村,2489,585,NA,1970,265,NA,-54.700854700854705
39341,高知県 長岡郡 本山町,3104,684,NA,1745,195,1,-71.49122807017544
39344,高知県 長岡郡 大豊町,4933,856,NA,1706,136,1,-84.11214953271028
39363,高知県 土佐郡 土佐町,3254,710,NA,1973,211,NA,-70.28169014084507
39364,高知県 土佐郡 大川村,435,80,NA,177,29,NA,-63.74999999999999
39386,高知県 吾川郡 いの町,14633,3769,NA,11195,1453,65,-61.44866012204828
39387,高知県 吾川郡 仁淀川町,6114,1089,NA,2521,220,2,-79.7979797979798
39401,高知県 高岡郡 中土佐町,5654,1185,NA,3220,288,1,-75.69620253164557
39402,高知県 高岡郡 佐川町,8327,2006,1,6572,867,6,-56.779661016949156
39403,高知県 高岡郡 越知町,4762,1092,NA,2797,330,2,-69.78021978021978
39405,高知県 高岡郡 檮原町,2951,625,NA,1696,197,NA,-68.48
39410,高知県 高岡郡 日高村,3174,784,NA,2530,325,NA,-58.545918367346935
39411,高知県 高岡郡 津野町,4510,928,NA,2775,295,NA,-68.21120689655173
39412,高知県 高岡郡 四万十町,13831,3058,NA,8165,936,35,-69.39175931981687
39424,高知県 幡多郡 大月町,4539,936,NA,2306,214,NA,-77.13675213675214
39427,高知県 幡多郡 三原村,1127,224,NA,747,84,NA,-62.5
39428,高知県 幡多郡 黒潮町,8456,2014,NA,5318,523,NA,-74.0317775571003
40100,福岡県 北九州市,550911,171782,432,495760,86322,17449,-49.749100604254224
40130,福岡県 福岡市,551823,197027,861,851244,211965,37892,7.58170200023347
40202,福岡県 大牟田市,87003,23049,17,60019,8997,727,-60.96576857998177
40203,福岡県 久留米市,145996,45095,NA,158794,28938,11142,-35.828805854307575
40204,福岡県 直方市,32878,9568,NA,29809,5122,118,-46.46739130434783
40205,福岡県 飯塚市,71462,20934,NA,66190,12140,592,-42.00821629884398
40206,福岡県 田川市,32211,8632,19,25147,4141,334,-52.02734012974977
40207,福岡県 柳川市,43037,11921,NA,34038,5539,178,-53.535777199899336
40210,福岡県 八女市,44547,11300,NA,32157,4907,305,-56.575221238938056
40211,福岡県 筑後市,21819,6180,NA,25427,5020,74,-18.77022653721683
40212,福岡県 大川市,25694,7423,NA,17561,3053,112,-58.87107638421123
40213,福岡県 行橋市,32438,9726,3,37306,6701,386,-31.102200287888138
40214,福岡県 豊前市,16825,4339,NA,13013,1863,76,-57.06383959437659
40215,福岡県 中間市,25339,7641,NA,21401,3391,79,-55.620992016751735
40216,福岡県 小郡市,21452,6397,1,31535,5775,223,-9.7233078005315
40217,福岡県 筑紫野市,29836,9908,1,54022,10746,556,8.457811869196608
40218,福岡県 春日市,32874,11630,16,57924,11671,1172,0.3525365434221772
40219,福岡県 大野城市,32602,11892,62,53198,11347,1149,-4.582912882610158
40220,福岡県 宗像市,34327,10938,NA,50952,9734,1029,-11.007496800146278
40221,福岡県 太宰府市,26330,8479,6,38421,7321,559,-13.657270904587804
40223,福岡県 古賀市,18254,6296,4,30862,6179,39,-1.8583227445997497
40224,福岡県 福津市,21764,6595,NA,35747,7297,410,10.64442759666413
40225,福岡県 うきは市,19323,5109,NA,14836,2149,347,-57.93697396750832
40226,福岡県 宮若市,17776,4348,NA,13919,2256,60,-48.11407543698252
40227,福岡県 嘉麻市,29261,7696,NA,19073,2620,15,-65.95634095634095
40228,福岡県 朝倉市,34095,9061,NA,26727,4339,279,-52.113453261229445
40229,福岡県 みやま市,26854,6954,NA,19186,2831,44,-59.2896174863388
40230,福岡県 糸島市,34522,10329,NA,51893,9175,164,-11.172427146868047
40231,福岡県 那珂川市,12592,4318,NA,25918,5176,137,19.870310328855957
40341,福岡県 糟屋郡 宇美町,11586,3713,NA,18707,3592,50,-3.2588203608941546
40342,福岡県 糟屋郡 篠栗町,10146,3071,NA,16195,3267,45,6.382285900358187
40343,福岡県 糟屋郡 志免町,16462,5469,5,24086,4980,141,-8.941305540318156
40344,福岡県 糟屋郡 須恵町,9491,3001,NA,14868,2922,140,-2.632455848050652
40345,福岡県 糟屋郡 新宮町,6778,2177,NA,17033,3780,63,73.63344051446946
40348,福岡県 糟屋郡 久山町,3980,1163,NA,4787,998,14,-14.187446259673264
40349,福岡県 糟屋郡 粕屋町,13417,4742,19,24350,6037,237,27.30915225643189
40381,福岡県 遠賀郡 芦屋町,9489,2869,NA,6916,1123,2,-60.85744161728825
40382,福岡県 遠賀郡 水巻町,14037,4257,2,15040,2730,73,-35.87033121916843
40383,福岡県 遠賀郡 岡垣町,13231,3810,1,16526,2641,225,-30.68241469816273
40384,福岡県 遠賀郡 遠賀町,7336,2213,2,9928,1639,27,-25.937641211025753
40401,福岡県 鞍手郡 小竹町,5973,1627,NA,3745,501,2,-69.20712968653963
40402,福岡県 鞍手郡 鞍手町,10120,2718,NA,8006,1147,2,-57.799852832965414
40421,福岡県 嘉穂郡 桂川町,6789,1937,NA,6860,1136,39,-41.35260712441921
40447,福岡県 朝倉郡 筑前町,11606,3355,NA,15530,2768,23,-17.496274217585693
40448,福岡県 朝倉郡 東峰村,1868,391,NA,1031,112,NA,-71.35549872122762
40503,福岡県 三井郡 大刀洗町,6892,1888,NA,8083,1729,14,-8.421610169491522
40522,福岡県 三潴郡 大木町,6650,1841,NA,7275,1320,10,-28.299837045084196
40544,福岡県 八女郡 広川町,8846,2465,1,10380,1869,135,-24.178498985801223
40601,福岡県 田川郡 香春町,7796,2063,NA,5454,726,6,-64.80853126514785
40602,福岡県 田川郡 添田町,8637,2120,NA,4673,525,1,-75.23584905660378
40604,福岡県 田川郡 糸田町,5733,1560,NA,4564,696,NA,-55.38461538461539
40605,福岡県 田川郡 川崎町,12201,3323,NA,8258,1152,NA,-65.33253084562143
40608,福岡県 田川郡 大任町,3516,990,NA,2746,442,NA,-55.35353535353536
40609,福岡県 田川郡 赤村,2023,565,NA,1479,176,1,-68.84955752212389
40610,福岡県 田川郡 福智町,13690,3783,NA,11414,1689,1,-55.35289452815226
40621,福岡県 京都郡 苅田町,15415,4780,3,18045,3581,660,-25.083682008368203
40625,福岡県 京都郡 みやこ町,13538,3660,NA,10022,1261,3,-65.54644808743168
40642,福岡県 築上郡 吉富町,4071,1155,NA,3468,566,14,-50.99567099567099
40646,福岡県 築上郡 上毛町,4676,1078,NA,3798,553,NA,-48.701298701298704
40647,福岡県 築上郡 築上町,13173,3548,NA,8917,1306,17,-63.19052987598648
41201,佐賀県 佐賀市,123822,36574,NA,123110,22981,4109,-37.16574615847323
41202,佐賀県 唐津市,74917,20370,NA,62358,10226,171,-49.798723613156604
41203,佐賀県 鳥栖市,28281,8779,1,38668,8117,495,-7.5407221779245965
41204,佐賀県 多久市,13530,3352,NA,9740,1405,5,-58.08472553699284
41205,佐賀県 伊万里市,32188,8466,NA,27184,4425,102,-47.73210489014883
41206,佐賀県 武雄市,28003,7142,NA,25187,4406,179,-38.3085970316438
41207,佐賀県 鹿島市,18516,4822,NA,14752,2475,18,-48.67274989630859
41208,佐賀県 小城市,19993,5174,NA,23180,4491,292,-13.200618477000392
41209,佐賀県 嬉野市,17476,4447,NA,13853,2275,31,-48.841915898358444
41210,佐賀県 神埼市,16774,4532,NA,16138,2880,202,-36.45189761694616
41327,佐賀県 神埼郡 吉野ヶ里町,7500,2173,NA,8333,1797,72,-17.30326737229636
41341,佐賀県 三養基郡 基山町,5905,1748,NA,9076,1785,61,2.116704805491998
41345,佐賀県 三養基郡 上峰町,3443,1000,NA,4831,989,95,-1.100000000000001
41346,佐賀県 三養基郡 みやき町,14410,4053,NA,13341,2275,36,-43.86873920552677
41387,佐賀県 東松浦郡 玄海町,3759,966,NA,2542,350,5,-63.76811594202898
41401,佐賀県 西松浦郡 有田町,12322,3290,NA,10230,1536,11,-53.31306990881459
41423,佐賀県 杵島郡 大町町,5200,1279,3,3390,494,3,-61.37607505863956
41424,佐賀県 杵島郡 江北町,5148,1235,NA,5106,1058,23,-14.331983805668013
41425,佐賀県 杵島郡 白石町,16774,4009,NA,11693,1764,12,-55.99900224494887
41441,佐賀県 藤津郡 太良町,6701,1560,NA,4279,529,NA,-66.08974358974359
42201,長崎県 長崎市,264114,81140,NA,220599,37917,2480,-53.26965738230219
42202,長崎県 佐世保市,151647,42862,NA,128092,21988,1236,-48.70048061219728
42203,長崎県 島原市,31488,8404,NA,23181,3352,62,-60.1142313184198
42204,長崎県 諫早市,66377,18773,NA,70308,12112,6,-35.48180898098333
42205,長崎県 大村市,34037,9861,NA,49949,9925,486,0.6490213974241987
42207,長崎県 平戸市,26609,5829,NA,15594,1821,23,-68.75965002573341
42208,長崎県 松浦市,17059,3933,NA,10993,1543,114,-60.767861683193495
42209,長崎県 対馬市,26190,6912,NA,14442,1826,11,-73.58217592592592
42210,長崎県 壱岐市,21286,4597,NA,13111,1594,24,-65.32521209484446
42211,長崎県 五島市,32128,7154,NA,18250,2147,35,-69.98881744478614
42212,長崎県 西海市,21048,4688,NA,13155,1731,NA,-63.0759385665529
42213,長崎県 雲仙市,30766,7291,NA,21718,3269,29,-55.16390069949253
42214,長崎県 南島原市,34910,8037,NA,22732,2780,4,-65.4099788478288
42307,長崎県 西彼杵郡 長与町,14759,5013,NA,21584,4053,61,-19.150209455415922
42308,長崎県 西彼杵郡 時津町,10006,3442,NA,15223,2993,13,-13.044741429401508
42321,長崎県 東彼杵郡 東彼杵町,5449,1360,NA,4035,525,9,-61.39705882352941
42322,長崎県 東彼杵郡 川棚町,7536,2047,NA,7077,1141,22,-44.259892525647295
42323,長崎県 東彼杵郡 波佐見町,8083,2202,NA,7538,1285,21,-41.643960036330604
42383,長崎県 北松浦郡 小値賀町,3016,543,NA,1234,120,NA,-77.90055248618785
42391,長崎県 北松浦郡 佐々町,6190,1758,NA,7321,1378,6,-21.615472127417522
42411,長崎県 南松浦郡 新上五島町,19492,4258,NA,9269,913,2,-78.55800845467355
43100,熊本県 熊本市,323771,103368,NA,389750,79347,8637,-23.23833294636638
43202,熊本県 八代市,79527,21651,NA,65769,11072,613,-48.8614844579927
43203,熊本県 人吉市,22636,6068,2,16745,2262,203,-62.72247857613711
43204,熊本県 荒尾市,32166,8770,2,26932,4254,66,-51.493728620296466
43205,熊本県 水俣市,19921,5280,NA,12644,1648,9,-68.78787878787878
43206,熊本県 玉名市,37837,9915,NA,33882,5717,158,-42.33988905698437
43208,熊本県 山鹿市,33401,8231,NA,26025,3904,63,-52.56955412465071
43210,熊本県 菊池市,25997,6507,NA,24340,4212,90,-35.26970954356846
43211,熊本県 宇土市,17233,4762,NA,18850,3343,114,-29.798404031919357
43212,熊本県 上天草市,21630,4951,NA,13061,1594,28,-67.80448394263784
43213,熊本県 宇城市,32933,8596,NA,30041,4949,120,-42.42671009771987
43214,熊本県 阿蘇市,17824,4416,NA,13167,1894,29,-57.110507246376805
43215,熊本県 天草市,64369,14846,NA,40363,4755,250,-67.9711706857066
43216,熊本県 合志市,16206,4872,NA,32070,6272,140,28.735632183908045
43348,熊本県 下益城郡 美里町,7695,1662,NA,5031,550,NA,-66.90734055354994
43364,熊本県 玉名郡 玉東町,3310,832,NA,2646,389,NA,-53.245192307692314
43367,熊本県 玉名郡 南関町,6502,1306,NA,4697,702,7,-46.248085758039814
43368,熊本県 玉名郡 長洲町,8459,2407,NA,7704,1285,1,-46.61404237640217
43369,熊本県 玉名郡 和水町,7350,1475,NA,4945,598,3,-59.45762711864406
43403,熊本県 菊池郡 大津町,10290,2878,NA,17738,4095,117,42.286309937456565
43404,熊本県 菊池郡 菊陽町,10500,3538,NA,22117,5067,357,43.21650650084794
43423,熊本県 阿蘇郡 南小国町,2811,613,NA,1969,279,1,-54.48613376835236
43424,熊本県 阿蘇郡 小国町,5757,1349,NA,3455,427,3,-68.34692364714603
43425,熊本県 阿蘇郡 産山村,1021,197,NA,668,80,NA,-59.390862944162436
43428,熊本県 阿蘇郡 高森町,4567,1073,NA,3001,371,13,-65.42404473438957
43432,熊本県 阿蘇郡 西原村,2527,586,NA,3317,565,NA,-3.583617747440271
43433,熊本県 阿蘇郡 南阿蘇村,6498,1635,NA,5040,545,29,-66.66666666666667
43441,熊本県 上益城郡 御船町,9227,2407,NA,8541,1444,56,-40.00830909846281
43442,熊本県 上益城郡 嘉島町,4067,1084,NA,4963,1001,1,-7.656826568265684
43443,熊本県 上益城郡 益城町,12783,3637,NA,16908,3060,49,-15.864723673357162
43444,熊本県 上益城郡 甲佐町,6964,1638,NA,5319,757,1,-53.785103785103786
43447,熊本県 上益城郡 山都町,13669,3000,NA,7064,640,23,-78.66666666666666
43468,熊本県 八代郡 氷川町,7693,2056,NA,6011,773,147,-62.40272373540856
43482,熊本県 葦北郡 芦北町,14457,3411,NA,8311,941,3,-72.41278217531514
43484,熊本県 葦北郡 津奈木町,3190,679,NA,2261,257,9,-62.15022091310751
43501,熊本県 球磨郡 錦町,5537,1392,2,5397,816,2,-41.379310344827594
43505,熊本県 球磨郡 多良木町,7711,1855,NA,4813,527,15,-71.59029649595688
43506,熊本県 球磨郡 湯前町,3163,717,NA,1927,187,NA,-73.91910739191074
43507,熊本県 球磨郡 水上村,1906,368,NA,1095,96,NA,-73.91304347826086
43510,熊本県 球磨郡 相良村,3082,750,NA,2141,232,NA,-69.06666666666666
43511,熊本県 球磨郡 五木村,1593,307,NA,484,52,3,-83.06188925081433
43512,熊本県 球磨郡 山江村,2208,537,NA,1740,237,19,-55.8659217877095
43513,熊本県 球磨郡 球磨村,3623,753,NA,1259,133,4,-82.33731739707835
43514,熊本県 球磨郡 あさぎり町,10214,2489,NA,7893,1091,7,-56.16713539574126
43531,熊本県 天草郡 苓北町,5671,1268,NA,3726,401,3,-68.37539432176656
44201,大分県 大分市,197742,67878,NA,247193,47097,4955,-30.615221426677273
44202,大分県 別府市,74964,22109,13,62923,10224,2646,-53.75638880094079
44203,大分県 中津市,45792,11774,NA,42556,7403,827,-37.12417190419569
44204,大分県 日田市,44176,11493,NA,32981,4755,97,-58.62699034194727
44205,大分県 佐伯市,51529,13608,NA,35966,4413,202,-67.5705467372134
44206,大分県 臼杵市,26932,6765,NA,19065,2394,37,-64.6119733924612
44207,大分県 津久見市,15845,4284,NA,8601,958,5,-77.63772175536882
44208,大分県 竹田市,19034,3879,NA,10826,1194,12,-69.21887084300079
44209,大分県 豊後高田市,16365,3463,NA,11614,1938,28,-44.036962171527584
44210,大分県 杵築市,18390,3914,NA,14562,2016,563,-48.492590700051096
44211,大分県 宇佐市,35975,8245,NA,27889,4140,214,-49.787750151607035
44212,大分県 豊後大野市,27260,5736,NA,17996,2213,69,-61.41910739191074
44213,大分県 由布市,17920,4554,NA,17173,3089,91,-32.16952129995608
44214,大分県 国東市,21602,4046,NA,13728,1698,108,-58.03262481463174
44322,大分県 東国東郡 姫島村,1698,430,NA,921,59,NA,-86.27906976744187
44341,大分県 速見郡 日出町,11344,2943,NA,14493,2619,85,-11.009174311926607
44461,大分県 玖珠郡 九重町,7502,1740,NA,4505,519,1,-70.17241379310344
44462,大分県 玖珠郡 玖珠町,11746,2877,NA,7446,1008,30,-64.96350364963503
45201,宮崎県 宮崎市,171650,56606,NA,211997,39291,5373,-30.58863018054623
45202,宮崎県 都城市,90425,24367,NA,85332,15051,781,-38.23203512947839
45203,宮崎県 延岡市,81226,23289,NA,62294,9474,576,-59.31985057323199
45204,宮崎県 日南市,38366,9888,NA,26918,3820,25,-61.367313915857615
45205,宮崎県 小林市,27707,7167,NA,23343,3490,67,-51.304590484163526
45206,宮崎県 日向市,33902,10279,NA,31257,4908,298,-52.25216460745208
45207,宮崎県 串間市,15634,3556,NA,8946,1060,47,-70.1912260967379
45208,宮崎県 西都市,19768,5004,NA,15187,2086,176,-58.31334932054357
45209,宮崎県 えびの市,14533,3131,NA,9299,1134,21,-63.78153944426701
45341,宮崎県 北諸県郡 三股町,9266,2555,NA,13659,2517,18,-1.4872798434442225
45361,宮崎県 西諸県郡 高原町,6655,1515,NA,4512,561,13,-62.97029702970297
45382,宮崎県 東諸県郡 国富町,10377,2825,NA,9789,1390,10,-50.796460176991154
45383,宮崎県 東諸県郡 綾町,3825,950,NA,3667,514,NA,-45.89473684210527
45401,宮崎県 児湯郡 高鍋町,11506,3187,NA,10425,1726,20,-45.84248509570129
45402,宮崎県 児湯郡 新富町,8591,2506,NA,8468,1410,1,-43.73503591380686
45403,宮崎県 児湯郡 西米良村,1112,220,NA,508,65,NA,-70.45454545454545
45404,宮崎県 児湯郡 木城町,3039,741,NA,2645,393,NA,-46.963562753036435
45405,宮崎県 児湯郡 川南町,9303,2462,NA,8047,1328,3,-46.06011372867588
45406,宮崎県 児湯郡 都農町,7089,1905,NA,5229,720,2,-62.20472440944882
45421,宮崎県 東臼杵郡 門川町,9642,2718,NA,9103,1368,6,-49.668874172185426
45429,宮崎県 東臼杵郡 諸塚村,1742,388,NA,761,84,1,-78.35051546391753
45430,宮崎県 東臼杵郡 椎葉村,2734,624,NA,1235,125,NA,-79.96794871794873
45431,宮崎県 東臼杵郡 美郷町,5547,1113,NA,2489,245,NA,-77.9874213836478
45441,宮崎県 西臼杵郡 高千穂町,10473,2557,NA,6038,714,3,-72.07665232694565
